age,gender,education,province,employment_status,industry,marital_status,location_type,years_experience,work_hours_per_week,income,health_score,life_satisfaction
34,female,bachelors,Alberta,employed,education,married,urban,15,33.3,42575.04,83.67,7.22
80,female,bachelors,Alberta,employed,finance,divorced,rural,65,24.8,109335.8,63.65,7.22
55,male,high_school,Quebec,student,finance,divorced,urban,37,45.2,91768.56,73.94,5.9
41,male,high_school,Alberta,employed,construction,married,suburban,23,29.2,54181.74,81.77,5.7
22,female,bachelors,BC,employed,education,divorced,rural,6,56.2,17464.19,92.68,7.71
69,female,high_school,Quebec,unemployed,education,divorced,urban,43,45.5,71791.74,86.44,5.98
51,male,high_school,Alberta,employed,retail,single,suburban,34,26.6,62636.77,71.51,6.0
23,male,bachelors,Ontario,employed,finance,divorced,suburban,3,41.9,15022.37,89.21,7.91
39,male,masters,Prairies,employed,education,single,suburban,17,33.4,80032.82,80.83,6.07
28,female,bachelors,Alberta,retired,healthcare,divorced,rural,8,46.8,21077.36,83.4,7.64
80,female,high_school,Ontario,employed,retail,single,rural,59,37.1,82877.0,63.03,8.05
65,male,high_school,Quebec,employed,retail,single,suburban,51,62.7,77494.11,70.65,6.28
33,female,bachelors,Prairies,employed,healthcare,single,rural,12,62.3,56099.4,84.98,6.22
50,female,masters,Alberta,student,finance,single,urban,33,34.7,86566.83,79.08,6.51
26,female,bachelors,Quebec,employed,education,married,urban,9,38.6,13147.35,89.3,6.99
77,female,high_school,Alberta,employed,education,divorced,urban,57,48.0,88807.06,59.38,7.4
76,female,bachelors,Quebec,student,finance,married,rural,56,34.2,101406.77,63.43,8.4
23,male,masters,Alberta,retired,healthcare,divorced,rural,4,34.4,27401.46,90.71,7.97
33,female,high_school,Ontario,unemployed,healthcare,married,rural,12,24.6,30023.93,91.2,6.18
46,male,bachelors,BC,employed,healthcare,divorced,suburban,25,26.0,68974.94,81.19,6.08
20,male,bachelors,Ontario,employed,retail,married,urban,5,48.6,5996.55,87.7,8.3
37,male,high_school,Prairies,employed,education,married,suburban,24,41.1,38601.45,84.77,6.01
77,male,high_school,Alberta,employed,tech,single,suburban,59,33.2,95646.34,67.68,8.17
76,male,bachelors,BC,unemployed,retail,married,urban,53,47.2,97069.02,61.56,7.57
53,male,high_school,BC,student,retail,single,rural,38,19.9,73454.31,75.12,7.16
36,female,high_school,Prairies,employed,education,single,suburban,19,37.5,29054.1,83.66,6.25
43,male,high_school,Prairies,unemployed,finance,married,suburban,28,40.2,55720.62,83.6,6.39
20,female,high_school,BC,retired,construction,divorced,rural,0,28.2,2268.43,96.31,7.44
80,male,bachelors,Prairies,retired,education,married,rural,65,46.2,108536.48,74.15,7.76
36,female,high_school,Prairies,unemployed,finance,single,urban,17,49.4,53323.85,74.44,6.1
37,female,high_school,Alberta,employed,education,single,suburban,16,41.4,46928.83,81.46,6.85
49,male,masters,Ontario,employed,retail,married,urban,27,33.9,78932.83,85.08,5.18
24,female,bachelors,Atlantic,employed,construction,married,suburban,5,31.8,18142.01,91.47,5.94
69,female,bachelors,Quebec,employed,healthcare,married,urban,56,39.9,92773.78,73.71,6.87
58,female,high_school,BC,employed,retail,married,urban,42,32.6,61427.2,70.36,6.16
50,female,bachelors,Quebec,employed,retail,divorced,rural,29,41.3,68117.94,73.75,5.62
57,female,high_school,BC,employed,tech,single,suburban,38,50.8,76323.38,77.69,6.15
56,female,high_school,BC,employed,retail,married,urban,42,47.2,68197.53,72.41,5.1
35,male,bachelors,Ontario,employed,retail,married,rural,18,37.4,40815.39,77.52,7.24
57,male,masters,BC,employed,retail,married,rural,40,44.5,87724.75,74.91,5.71
18,female,bachelors,BC,employed,construction,single,rural,0,40.3,-119.04,89.03,8.57
28,male,high_school,Ontario,employed,tech,single,suburban,7,43.3,36404.52,90.34,6.39
45,female,masters,Prairies,employed,finance,single,urban,33,42.0,73047.37,81.26,5.38
74,male,high_school,Atlantic,retired,construction,married,suburban,54,62.0,91561.02,77.27,6.68
42,female,masters,Quebec,employed,construction,single,suburban,28,44.0,59997.91,75.45,6.15
67,non_binary,bachelors,BC,employed,tech,married,rural,48,52.3,105380.19,70.62,7.03
40,male,bachelors,Ontario,employed,healthcare,married,suburban,17,27.7,66839.2,84.03,6.99
48,male,bachelors,BC,employed,finance,divorced,suburban,31,48.4,74907.19,80.64,6.55
47,female,phd,Ontario,unemployed,construction,divorced,urban,34,37.0,74248.67,79.68,5.31
59,female,masters,Quebec,employed,construction,divorced,rural,40,44.5,94310.33,64.89,6.06
52,male,bachelors,Alberta,retired,tech,single,rural,32,41.2,72710.93,66.59,5.76
24,male,bachelors,Prairies,student,healthcare,divorced,urban,6,10.0,36965.39,82.23,7.31
77,female,bachelors,Alberta,employed,healthcare,single,suburban,55,59.2,97675.6,68.88,7.65
33,female,bachelors,Ontario,employed,education,married,urban,13,26.1,47586.07,74.5,6.19
43,male,masters,BC,employed,education,divorced,urban,29,28.5,74982.2,83.3,7.08
65,male,high_school,Prairies,employed,construction,divorced,suburban,46,36.4,84292.1,69.69,6.24
74,female,high_school,Quebec,student,construction,single,rural,51,32.1,87935.72,65.92,7.53
69,male,phd,Atlantic,employed,retail,single,urban,50,32.5,101541.72,79.31,5.99
77,male,masters,Prairies,employed,finance,divorced,suburban,58,42.0,119115.21,75.34,8.45
66,female,high_school,BC,employed,tech,single,rural,47,43.2,83314.4,67.43,6.85
19,male,high_school,Alberta,employed,retail,single,urban,5,37.2,3790.79,93.47,7.77
18,female,phd,Ontario,student,finance,single,urban,7,38.1,7300.18,90.19,8.23
65,male,bachelors,Alberta,employed,construction,married,rural,47,36.9,102939.45,75.48,6.67
79,female,bachelors,Prairies,employed,education,divorced,urban,64,37.9,99509.56,63.64,7.78
29,female,high_school,Atlantic,employed,tech,single,urban,11,48.6,28815.94,78.93,6.75
22,male,masters,BC,employed,healthcare,single,suburban,0,58.8,32366.23,88.19,6.94
54,female,high_school,Ontario,employed,healthcare,married,urban,30,46.3,82197.47,79.66,6.82
49,male,high_school,BC,employed,retail,married,urban,29,65.0,63144.42,76.91,6.1
76,female,high_school,BC,employed,retail,married,suburban,54,11.9,78200.69,70.93,6.97
72,female,masters,Atlantic,employed,tech,married,suburban,51,35.8,116810.07,74.77,6.83
26,male,bachelors,Prairies,employed,healthcare,divorced,rural,3,31.2,34808.59,92.69,7.74
58,male,masters,Alberta,employed,retail,divorced,rural,45,55.4,96575.52,76.35,6.74
52,male,bachelors,BC,employed,healthcare,single,rural,39,47.6,81028.51,69.81,5.87
36,female,masters,BC,employed,education,divorced,suburban,19,41.3,51124.24,72.93,6.12
65,male,masters,BC,retired,retail,single,urban,44,49.6,97786.67,74.15,6.21
33,male,masters,Ontario,employed,construction,divorced,urban,16,55.9,57984.78,87.91,7.1
20,male,phd,BC,unemployed,finance,divorced,urban,2,31.2,32913.4,89.25,8.45
37,male,bachelors,BC,student,retail,divorced,urban,21,31.2,44147.79,83.72,6.21
41,female,bachelors,Prairies,employed,education,single,suburban,21,37.6,68520.92,80.33,6.48
71,male,masters,BC,unemployed,tech,single,rural,48,43.0,104326.82,69.14,6.72
73,female,masters,Atlantic,student,healthcare,married,rural,54,46.7,103224.33,69.91,6.38
50,male,bachelors,Atlantic,employed,construction,single,rural,31,41.0,76173.45,81.72,6.3
41,male,high_school,BC,retired,tech,married,suburban,23,42.1,77570.81,81.36,6.08
69,female,bachelors,Atlantic,employed,retail,single,rural,47,48.0,83240.29,69.69,6.65
28,non_binary,bachelors,Prairies,employed,finance,single,suburban,9,46.2,27737.16,85.28,7.37
66,female,high_school,Ontario,student,tech,divorced,urban,49,38.8,93932.09,71.96,5.84
25,male,masters,Atlantic,employed,finance,single,suburban,6,48.4,31484.05,77.19,6.19
53,male,high_school,Atlantic,unemployed,retail,divorced,suburban,37,36.2,71767.14,80.57,6.2
55,female,bachelors,Alberta,student,finance,single,rural,32,39.4,93131.14,74.24,6.9
57,male,bachelors,Prairies,retired,finance,married,urban,42,62.0,97464.14,70.48,6.58
37,male,bachelors,Atlantic,employed,education,single,suburban,16,29.2,46681.09,89.29,5.96
79,female,high_school,Ontario,retired,tech,divorced,suburban,62,43.5,103233.78,64.23,7.82
52,female,bachelors,Alberta,employed,retail,divorced,suburban,34,41.3,89057.39,71.17,6.27
65,non_binary,high_school,BC,employed,education,divorced,suburban,43,51.8,80341.97,74.91,6.73
79,female,high_school,Prairies,employed,finance,divorced,rural,57,64.5,93304.93,63.21,7.38
42,female,high_school,Atlantic,employed,education,single,rural,22,52.7,45733.01,78.52,5.83
52,male,high_school,BC,employed,education,divorced,rural,35,42.9,69798.1,80.69,4.85
42,male,high_school,Prairies,employed,finance,divorced,urban,26,45.2,60680.53,85.32,6.24
46,female,bachelors,Alberta,employed,retail,single,rural,30,33.7,63822.32,72.07,6.41
35,female,masters,Atlantic,employed,healthcare,divorced,suburban,18,45.1,49592.72,82.8,6.94
63,male,bachelors,Ontario,retired,education,married,suburban,47,52.1,89405.71,64.75,5.78
35,male,bachelors,Prairies,employed,tech,married,urban,15,56.6,65332.28,81.05,6.42
19,male,bachelors,Ontario,employed,finance,divorced,urban,0,35.7,21404.03,85.65,7.88
71,female,masters,BC,student,healthcare,married,suburban,53,47.1,110469.09,74.06,6.45
52,male,bachelors,BC,employed,education,divorced,rural,39,28.2,86103.07,70.93,6.53
33,male,bachelors,Alberta,student,finance,single,rural,14,37.6,35118.9,86.72,6.58
78,female,high_school,Alberta,employed,finance,married,suburban,60,37.3,102649.75,64.51,7.31
58,female,high_school,Quebec,employed,education,married,urban,41,55.6,76898.16,66.02,6.69
53,male,bachelors,Quebec,employed,construction,single,suburban,34,14.9,82501.73,71.88,6.33
50,female,bachelors,Alberta,employed,construction,married,urban,35,58.1,91192.85,70.71,5.66
21,female,masters,Atlantic,unemployed,tech,divorced,rural,0,26.4,27995.95,84.71,6.81
50,male,high_school,BC,employed,finance,divorced,rural,39,38.3,81057.22,72.16,5.61
31,male,high_school,Ontario,student,finance,married,suburban,11,59.5,26884.23,83.15,6.77
38,male,bachelors,Alberta,employed,education,single,rural,24,16.3,68527.52,86.79,6.03
65,male,masters,Atlantic,employed,healthcare,divorced,suburban,52,27.6,104742.79,66.94,5.86
37,female,bachelors,Ontario,unemployed,finance,divorced,suburban,14,49.4,47234.71,76.74,6.21
73,male,bachelors,Quebec,employed,finance,married,urban,54,22.5,106659.71,64.98,6.2
25,female,high_school,Ontario,student,education,single,suburban,9,63.4,2681.92,85.69,7.52
24,male,bachelors,Alberta,employed,construction,divorced,suburban,8,38.1,33270.07,83.71,8.4
20,male,masters,BC,employed,finance,single,rural,1,42.5,27270.72,82.73,8.1
34,female,masters,Alberta,unemployed,education,married,urban,17,42.7,46693.31,87.36,7.16
50,male,high_school,Prairies,employed,tech,married,urban,26,36.3,78938.74,80.08,5.67
65,male,bachelors,Atlantic,employed,education,divorced,urban,47,52.9,87700.26,70.71,6.27
29,male,bachelors,Atlantic,retired,construction,single,rural,11,27.2,36521.12,93.14,6.28
76,male,high_school,Atlantic,employed,healthcare,single,urban,57,35.2,100230.45,79.17,7.64
68,female,bachelors,Prairies,employed,finance,married,rural,48,40.1,96136.84,76.64,7.16
39,male,bachelors,Prairies,employed,tech,married,urban,20,34.9,58428.01,71.08,5.92
72,female,high_school,BC,employed,finance,married,suburban,50,21.7,99958.85,69.96,7.07
39,female,masters,Atlantic,employed,finance,married,urban,22,44.3,61857.1,77.68,5.49
63,male,high_school,Alberta,employed,construction,married,rural,46,36.4,101174.82,70.21,6.25
47,male,phd,Prairies,employed,education,divorced,rural,28,34.3,86951.04,70.39,5.59
55,female,masters,Alberta,employed,finance,divorced,suburban,34,62.5,97340.99,76.51,6.11
55,female,bachelors,Quebec,student,construction,single,suburban,40,46.2,81044.6,83.86,6.34
62,male,high_school,Atlantic,employed,tech,divorced,rural,40,31.9,90017.04,72.07,5.81
68,female,masters,Prairies,employed,construction,divorced,urban,46,37.3,103784.47,75.08,5.97
71,male,masters,Prairies,student,construction,divorced,suburban,62,31.1,111427.4,70.52,6.84
25,female,high_school,BC,retired,construction,single,suburban,7,31.3,7178.29,91.02,7.22
44,male,bachelors,Alberta,employed,retail,divorced,urban,21,30.5,59268.34,68.25,6.01
44,female,high_school,BC,student,construction,single,rural,27,40.8,59911.42,81.76,5.44
51,female,phd,BC,employed,finance,single,suburban,33,30.5,91129.88,81.04,5.37
38,male,masters,Alberta,employed,construction,divorced,suburban,18,27.1,59777.1,90.52,6.41
47,male,masters,Quebec,student,education,divorced,rural,30,21.2,77926.87,71.2,5.11
50,male,masters,Alberta,retired,healthcare,divorced,urban,32,42.5,98295.48,85.41,5.38
45,non_binary,bachelors,Quebec,employed,finance,married,urban,23,44.0,69839.02,77.55,6.9
64,male,high_school,BC,employed,construction,single,suburban,46,35.9,90033.59,72.54,6.11
50,male,high_school,Quebec,employed,construction,single,rural,31,45.5,69678.78,81.92,5.27
22,female,high_school,Atlantic,employed,education,married,urban,3,19.0,-1952.49,93.03,6.92
77,female,bachelors,Quebec,student,finance,married,rural,58,22.1,101065.31,57.79,8.05
78,female,masters,Quebec,employed,retail,divorced,suburban,58,39.2,82198.04,66.58,7.2
65,female,phd,Prairies,employed,retail,married,urban,48,46.1,89390.37,65.9,6.35
36,male,high_school,Prairies,employed,tech,married,rural,18,34.3,48529.41,83.07,6.15
21,female,bachelors,BC,student,retail,married,rural,0,46.5,338.36,85.76,6.93
52,male,bachelors,Alberta,employed,education,single,suburban,35,44.9,82777.56,68.1,5.22
66,male,bachelors,Quebec,unemployed,retail,married,urban,49,56.9,87306.73,65.73,6.71
34,female,bachelors,Atlantic,retired,education,divorced,suburban,8,31.8,50144.96,86.41,5.9
61,female,bachelors,Prairies,employed,finance,single,suburban,34,36.3,106242.43,74.54,7.35
45,male,masters,Alberta,student,tech,single,urban,26,42.0,82608.25,73.7,5.29
47,female,bachelors,Atlantic,unemployed,construction,married,rural,28,44.7,68958.34,75.53,5.41
46,male,masters,Quebec,employed,construction,married,rural,29,19.8,83649.54,80.04,6.26
63,male,high_school,Alberta,employed,construction,married,rural,42,39.8,87081.69,73.46,6.4
70,female,high_school,Atlantic,employed,tech,married,urban,52,42.1,90945.01,72.58,7.44
23,male,bachelors,Ontario,employed,construction,divorced,suburban,7,34.3,15664.89,89.16,7.68
52,male,masters,Atlantic,employed,retail,married,rural,35,59.8,81535.42,79.36,6.57
77,female,masters,Atlantic,employed,construction,divorced,rural,56,40.2,110857.02,66.07,8.26
58,non_binary,bachelors,Quebec,unemployed,construction,married,urban,39,31.9,75395.27,76.5,5.97
54,male,masters,Alberta,employed,healthcare,married,urban,34,52.8,81064.62,83.62,5.08
41,female,bachelors,Quebec,employed,retail,divorced,suburban,23,37.7,59437.1,88.66,6.89
46,female,high_school,Quebec,employed,construction,married,suburban,29,40.7,52963.62,78.98,6.5
66,female,bachelors,Ontario,unemployed,healthcare,single,rural,51,39.8,89915.72,64.95,6.77
63,female,masters,Atlantic,employed,retail,divorced,rural,44,52.9,86797.77,78.72,7.07
70,male,high_school,Alberta,employed,education,divorced,urban,54,34.7,88174.71,57.45,6.76
48,male,high_school,BC,employed,education,single,suburban,32,32.3,58674.39,80.6,5.71
52,male,bachelors,Prairies,employed,construction,divorced,rural,33,28.2,71247.13,78.83,6.55
77,female,high_school,Quebec,employed,construction,married,urban,56,38.2,100049.23,66.64,7.59
50,female,masters,Quebec,employed,healthcare,divorced,suburban,31,40.9,89166.04,79.18,5.89
69,female,bachelors,Quebec,unemployed,tech,divorced,suburban,53,37.5,96035.74,63.0,7.48
80,non_binary,high_school,Quebec,unemployed,healthcare,single,suburban,62,35.6,108825.28,59.95,8.47
78,male,high_school,Prairies,employed,finance,divorced,urban,56,32.7,108619.17,59.6,7.29
38,male,phd,BC,employed,tech,married,suburban,20,55.1,73776.15,76.21,5.56
49,male,bachelors,Ontario,retired,healthcare,divorced,urban,28,29.3,95871.57,74.08,5.52
40,male,bachelors,BC,employed,finance,divorced,urban,21,20.3,52689.47,80.31,5.91
50,male,high_school,Prairies,unemployed,finance,single,urban,37,39.7,71541.07,82.19,5.76
20,male,masters,Alberta,retired,construction,single,suburban,5,58.3,35319.92,98.98,7.94
35,female,bachelors,Ontario,unemployed,retail,divorced,rural,15,46.6,40114.69,79.06,7.97
42,female,bachelors,Ontario,employed,construction,married,rural,24,44.8,70435.77,80.02,6.63
59,female,phd,Alberta,employed,healthcare,single,urban,43,49.0,92014.71,74.09,6.77
48,female,high_school,Atlantic,employed,education,single,urban,27,33.7,52291.42,73.55,5.99
71,male,bachelors,Quebec,employed,construction,married,rural,61,31.9,101897.92,66.49,7.0
75,female,high_school,Prairies,employed,retail,single,suburban,52,39.8,87633.89,75.66,7.51
20,female,bachelors,Alberta,unemployed,construction,divorced,rural,3,49.3,14459.99,95.19,8.4
57,female,high_school,BC,employed,construction,single,rural,38,33.7,71626.57,81.0,6.58
63,male,masters,BC,student,tech,married,suburban,45,32.0,99614.75,74.77,6.69
41,male,bachelors,Atlantic,unemployed,education,divorced,urban,24,37.8,76423.66,85.04,5.84
67,male,bachelors,Alberta,employed,finance,married,rural,49,49.9,107172.82,72.22,5.73
49,female,masters,Prairies,employed,tech,married,urban,27,43.9,90220.68,85.59,6.6
64,female,phd,Atlantic,employed,retail,married,suburban,44,41.3,98998.51,57.01,6.76
39,female,bachelors,Atlantic,employed,construction,married,suburban,15,29.1,48771.7,76.13,5.93
40,male,bachelors,Atlantic,employed,finance,single,suburban,20,33.8,63351.86,73.81,7.32
19,female,high_school,Ontario,employed,construction,single,suburban,1,28.9,-5602.55,86.19,7.5
80,female,high_school,Ontario,student,finance,single,suburban,63,26.3,101890.87,65.46,7.78
44,male,bachelors,Quebec,employed,finance,single,urban,23,29.6,69684.36,78.88,5.95
59,male,high_school,Prairies,employed,education,divorced,suburban,41,47.9,91278.82,69.33,5.82
19,female,bachelors,BC,student,retail,single,urban,0,43.5,-7977.05,90.45,7.67
